var_num,mode,steps,numtraj,freq,attper,score_type,jaccard_result,jaccard_weighted_result
13,synchronous,80,20,5,0.98625,MDL,0.13333333333333333,0.09090909090909091
13,synchronous,80,20,5,0.98625,BDE,0.09375,0.08823529411764706
16,synchronous,5,20,1,0.13,MDL,0.2857142857142857,0.24489795918367346
16,synchronous,5,20,1,0.13,BDE,0.3076923076923077,0.2608695652173913
10,synchronous,50,50,5,0.98,MDL,0.18421052631578946,0.13636363636363635
10,synchronous,50,50,5,0.98,BDE,0.18421052631578946,0.13636363636363635
5,synchronous,5,20,3,0.81,MDL,0.4,0.2857142857142857
5,synchronous,5,20,3,0.81,BDE,0.2,0.14285714285714285
13,synchronous,20,50,1,0.809,MDL,0.45161290322580644,0.34285714285714286
13,synchronous,20,50,1,0.809,BDE,0.41935483870967744,0.35294117647058826
7,synchronous,50,20,5,0.98,MDL,0.2,0.14285714285714285
7,synchronous,50,20,5,0.98,BDE,0.2,0.14285714285714285
5,synchronous,50,50,3,0.9836,MDL,0.35714285714285715,0.2777777777777778
5,synchronous,50,50,3,0.9836,BDE,0.6666666666666666,0.5
13,synchronous,80,20,3,0.98,MDL,0.15151515151515152,0.1111111111111111
13,synchronous,80,20,3,0.98,BDE,0.15151515151515152,0.1111111111111111
16,synchronous,20,100,5,0.8655,MDL,0.07017543859649122,0.046153846153846156
16,synchronous,20,100,5,0.8655,BDE,0.07407407407407407,0.04838709677419355
13,synchronous,20,100,3,0.9205,MDL,0.12121212121212122,0.08333333333333333
13,synchronous,20,100,3,0.9205,BDE,0.12121212121212122,0.08333333333333333
10,synchronous,20,50,1,1.0,MDL,0.4074074074074074,0.30303030303030304
10,synchronous,20,50,1,1.0,BDE,0.4074074074074074,0.30303030303030304
13,synchronous,5,50,5,0.768,MDL,0.08823529411764706,0.05405405405405406
13,synchronous,5,50,5,0.768,BDE,0.09375,0.05714285714285714
10,synchronous,20,50,5,0.951,MDL,0.18421052631578946,0.16279069767441862
10,synchronous,20,50,5,0.951,BDE,0.18421052631578946,0.16279069767441862
13,synchronous,5,20,3,0.6416666666666667,MDL,0.09090909090909091,0.05555555555555555
13,synchronous,5,20,3,0.6416666666666667,BDE,0.09090909090909091,0.05555555555555555
5,synchronous,20,20,1,0.91,MDL,0.6363636363636364,0.4666666666666667
5,synchronous,20,20,1,0.91,BDE,0.7,0.5
7,synchronous,80,20,1,0.97375,MDL,0.8,0.5714285714285714
7,synchronous,80,20,1,0.97375,BDE,0.8,0.5714285714285714
10,synchronous,50,100,3,0.9792,MDL,0.3333333333333333,0.225
10,synchronous,50,100,3,0.9792,BDE,0.3333333333333333,0.225
13,synchronous,50,50,3,0.9652,MDL,0.15151515151515152,0.1111111111111111
13,synchronous,50,50,3,0.9652,BDE,0.15151515151515152,0.1111111111111111
5,synchronous,5,50,3,0.8033333333333333,MDL,0.46153846153846156,0.35294117647058826
5,synchronous,5,50,3,0.8033333333333333,BDE,0.46153846153846156,0.35294117647058826
10,synchronous,50,100,5,1.0,MDL,0.29411764705882354,0.2564102564102564
10,synchronous,50,100,5,1.0,BDE,0.30303030303030304,0.2631578947368421
16,synchronous,5,20,1,0.11666666666666667,MDL,0.06521739130434782,0.037037037037037035
16,synchronous,5,20,1,0.11666666666666667,BDE,0.06521739130434782,0.037037037037037035
7,synchronous,5,100,5,0.68,MDL,0.46153846153846156,0.2777777777777778
7,synchronous,5,100,5,0.68,BDE,0.38461538461538464,0.2222222222222222
10,synchronous,80,100,3,0.98775,MDL,0.3333333333333333,0.13953488372093023
10,synchronous,80,100,3,0.98775,BDE,0.3333333333333333,0.13953488372093023
5,synchronous,50,20,1,0.965,MDL,0.45454545454545453,0.3333333333333333
5,synchronous,50,20,1,0.965,BDE,0.45454545454545453,0.3333333333333333
10,synchronous,50,50,3,0.98,MDL,0.3333333333333333,0.225
10,synchronous,50,50,3,0.98,BDE,0.3333333333333333,0.225
5,synchronous,20,20,5,0.9525,MDL,0.2,0.14285714285714285
5,synchronous,20,20,5,0.9525,BDE,0.2,0.14285714285714285
13,synchronous,20,20,1,0.5595238095238095,MDL,0.1891891891891892,0.12195121951219512
13,synchronous,20,20,1,0.5595238095238095,BDE,0.1891891891891892,0.12195121951219512
7,synchronous,50,50,3,0.98,MDL,0.2,0.14285714285714285
7,synchronous,50,50,3,0.98,BDE,0.2,0.14285714285714285
5,synchronous,80,100,5,0.9876543209876543,MDL,0.4666666666666667,0.3684210526315789
